playerName,birthdate,matchShare,squadName,competitionName,Build_Up_Passing_Score,Defensive_Ability_Score,Final_Third_Quality_Score,Overall_RWB_Score,Build_Up_Passing_Score_Percentile_League,Defensive_Ability_Score_Percentile_League,Final_Third_Quality_Score_Percentile_League,Overall_RWB_Score_Percentile_League,Age,Cluster
Iván Calero,1995-04-21,18.1857,Real Saragossa,LaLiga2,0.466950754615187,0.0502043891713,0.1792077949997874,0.1916051948828968,69.6969696969697,48.48484848484848,72.72727272727273,78.78787878787878,30,1
Elliott Hewitt,1994-05-30,16.815,Mansfield Town,League One,-0.1995111968776896,0.4621701490570603,0.1548637196650383,0.1915459866437004,42.42424242424242,75.75757575757575,69.6969696969697,72.72727272727273,30,0
Richard Ledezma,2000-09-06,14.2815,PSV Eindhoven,Eredivisie,1.3947970820603814,-0.1445721373455868,-0.0822827350643357,0.1913319375621697,94.73684210526316,36.84210526315789,52.63157894736842,78.94736842105263,24,1
Jimmy Dunne,1997-10-19,24.6634,Queens Park Rangers,Championship,0.2641623585583859,0.3549972107465663,0.0313756314748166,0.1912005296366428,63.888888888888886,75.0,61.111111111111114,66.66666666666666,27,0
Jean Felipe,1994-03-18,19.5575,Leixões SC,Liga Portugal 2,0.0532537550706267,0.2042927865604221,0.2419460725164022,0.1910289589426541,63.63636363636363,59.09090909090909,72.72727272727273,72.72727272727273,31,0
Byron Castillo,1995-06-25,11.1395,Barcelona SC Guayaquil,LigaPro Serie A Primera Etapa,0.268503009287684,0.2622647501797545,0.1003067640243455,0.1906313082314063,70.0,75.0,70.0,80.0,29,0
Petar Stojanović,1995-10-07,12.9658,US Salernitana 1919,Serie B,1.632921776699222,-0.2915268075053512,-0.0782082362498585,0.1893562664005351,100.0,28.125,53.125,87.5,29,1
Fabio Fehr,2000-01-15,19.8928,FC Thun,Challenge League,-0.4666412640316756,0.0931930536494193,0.5553483891590447,0.1891960910925317,38.46153846153847,53.84615384615385,92.3076923076923,76.92307692307693,25,2
Faris Hammouti,1997-01-21,12.4397,FC Emmen,Keuken Kampioen Divisie,0.5113187279050286,0.5043687222866253,-0.1995180661432479,0.189009668616863,78.57142857142857,78.57142857142857,42.857142857142854,71.42857142857143,28,0
Arkell Jude-Boyd,2003-01-22,13.4727,Cheltenham Town,League Two,-0.8082145212679878,0.3899224768491217,0.4755398898087203,0.1888229130575191,11.428571428571429,80.0,82.85714285714286,77.14285714285715,22,0
Alessandro Capelli,1997-04-20,14.1058,Calcio Padova,Serie C - Girone A,0.9058714217634692,-0.451328537259017,0.3674288920889061,0.1885522977520456,85.18518518518519,25.925925925925924,77.77777777777779,62.96296296296296,28,1
Costantino Favasuli,2004-04-26,11.2637,SSC Bari,Serie B,-0.02894608191361,1.0258794267550917,-0.3664889385655755,0.188348560627051,43.75,100.0,9.375,84.375,21,0
Ashley Akpan,2004-02-06,12.6454,Aldershot Town,National League,0.11658465559408,-0.3265022651743671,0.6205867243634562,0.1883051642713428,56.75675675675676,37.83783783783784,83.78378378378379,67.56756756756756,21,2
Ricardo Chávez,1994-11-19,17.5045,Atlético de San Luis,Liga MX Apertura,0.1834791736623459,-0.3471907258925398,0.60558417350954,0.1876919587493732,57.89473684210527,31.57894736842105,84.21052631578947,78.94736842105263,30,2
Dmitriy Kabutov,1992-03-26,17.3816,Rubin Kazan,Premier Liga,-0.4457069266744617,-0.3803569953391653,0.9108146616174048,0.1876002640242319,28.125,28.125,96.875,71.875,33,2
Birkir Eythórsson,2000-05-07,22.7432,Fylkir Reykjavík,Besta deild,0.1709174246242193,0.2763438039815533,0.125016431070965,0.1871612103003218,53.333333333333336,80.0,60.0,86.66666666666667,25,0
Otar Kakabadze,1995-06-27,19.2203,Cracovia,PKO BP Ekstraklasa,0.3018239090206666,0.0498101716742659,0.242444910288825,0.1868985515200976,68.42105263157895,52.63157894736842,68.42105263157895,68.42105263157895,29,1
Julian Ryerson,1997-11-17,11.5602,Borussia Dortmund,1. Bundesliga,0.5093448460005613,0.0522436558588564,0.147943486856742,0.1867288178362459,75.0,55.00000000000001,65.0,70.0,27,1
Daniel Oyegoke,2003-01-03,10.6778,Heart of Midlothian FC,Scottish Premiership,0.6136194084281452,0.5705001451252765,-0.3044665766737225,0.1853889729763007,81.25,87.5,37.5,75.0,22,0
Harvey St Clair,1998-11-13,17.1448,FC Tulsa,USL Championship,-0.2588108155169002,0.6340360047009362,0.0321355604322281,0.1846114407364502,35.13513513513514,86.48648648648648,64.86486486486487,67.56756756756756,26,0
Idrissa Touré,1998-04-29,17.9049,Pisa Sporting Club,Serie B,-1.2401630944317013,0.9253096970916576,0.2408991347412639,0.1842303857293086,9.375,93.75,84.375,81.25,27,0
Juan Sebastián,2002-02-07,8.2227,AD Alcorcón,Primera Federación - Grupo II,-0.2372663187092183,0.5130396955954627,0.1147050341592673,0.1837278950882385,38.46153846153847,84.61538461538461,65.38461538461539,69.23076923076923,23,0
Igor Cariús,1993-05-01,14.0588,Sport Recife,Campeonato Brasileiro Série B,-0.8407436468327442,0.3844509710522847,0.482593212493872,0.1835760561239932,13.333333333333334,80.0,70.0,73.33333333333333,32,0
Takumi Mase,1998-05-03,18.7336,Vegalta Sendai,J2 League,0.1396608945977943,0.4855204851093638,-0.0340687587426529,0.1825334072736423,66.66666666666666,80.55555555555556,55.55555555555556,72.22222222222221,27,0
Hrannar Björn Steingrímsson,1992-06-19,12.5379,KA Akureyri,Besta deild,0.8211199070713316,-0.2698657331343959,0.2495011143888655,0.1820464762922172,86.66666666666667,40.0,86.66666666666667,80.0,32,1
Andrés García,2003-02-07,21.4335,UD Levante,LaLiga2,-0.2039601549139651,-0.1705718071239979,0.6277663489648553,0.1820026935579925,36.36363636363637,30.303030303030305,90.9090909090909,75.75757575757575,22,2
Benjamin Örn,2004-04-26,17.3845,Helsingborgs IF,Superettan,0.0675990097784582,0.6760108565176076,-0.1518060294154049,0.181810888499922,52.17391304347826,91.30434782608695,34.78260869565217,69.56521739130434,21,0
Sebastián Santos,2003-01-21,10.7607,Club León FC,Liga MX Apertura,-0.6734766964433553,0.760295453057996,0.111270673861735,0.1814798725194082,15.789473684210526,94.73684210526316,68.42105263157895,73.68421052631578,22,0
Stefano Sabelli,1993-01-13,15.3423,Genua CFC,Serie A,0.0347490256606035,0.4542010867294751,0.0339711614864732,0.1812072081563499,48.0,76.0,60.0,68.0,32,0
Ryotaro Ishida,2001-12-13,18.2002,Tochigi SC,J2 League,-0.3174152667869526,0.7032783872122981,-0.00369907866968,0.1809997967655577,36.11111111111111,88.88888888888889,58.333333333333336,69.44444444444444,23,0
Nicolás Rodríguez,1991-07-22,11.9535,Defensor SC,Primera División Apertura,0.9481084027427424,0.4555972215503424,-0.3787908631883315,0.178624819656419,89.0909090909091,78.18181818181819,20.0,67.27272727272727,33,0
Callum Brittain,1998-03-12,25.4745,Blackburn Rovers,Championship,0.8856617185105831,-0.2572728806050153,0.2020009635314028,0.1779872690794925,91.66666666666666,33.33333333333333,66.66666666666666,63.888888888888886,27,1
Andrey Langovich,2003-05-28,14.1681,FK Rostov,Premier Liga,-0.1758767441820632,0.1444432633131643,0.3604738617253908,0.1775930310996207,34.375,65.625,81.25,68.75,21,2
Yegor Popravka,2004-02-12,10.8352,Kolos Kovalivka,Premier Liga,0.725814574365464,0.7737258753254181,-0.5308862950004787,0.1770681384867737,93.75,87.5,12.5,65.625,21,0
Soo-il Park,1996-02-22,13.0396,Gimcheon Sangmu,K League 1,-0.395848086059473,0.595690980749269,0.1047643419190029,0.1764661799139008,35.0,90.0,65.0,70.0,29,0
Mykyta Kravchenko,1997-06-14,16.1106,FK Oleksandriya,Premier Liga,0.3476658507705642,0.1551682070400366,0.116804483618189,0.1764040602463107,75.0,71.875,68.75,62.5,27,0
Iván Piris,1989-03-10,12.5069,Club Libertad Asunción,Primera División Apertura,0.7094318098984552,0.5395738410488795,-0.3467120999674404,0.1747167613614506,85.45454545454545,81.81818181818183,21.818181818181817,65.45454545454545,36,0
Marco Montaño,1992-09-08,16.0447,Mushuc Runa SC,LigaPro Serie A Primera Etapa,-0.184180022240592,1.1171303222124478,-0.3994854324897051,0.1743911637058709,45.0,100.0,25.0,75.0,32,0
Jonathan Marulanda,1995-11-21,25.5559,Deportivo Cali,Liga Dimayor I,0.5930824178909694,0.6844847178316226,-0.4120091407184527,0.172782021495958,87.8048780487805,90.2439024390244,26.82926829268293,68.29268292682927,29,0
Lucas Akins,1989-02-25,11.7726,Mansfield Town,League One,0.2333606575125479,0.1188644783204395,0.187610627414228,0.172699481251066,69.6969696969697,66.66666666666666,72.72727272727273,69.6969696969697,36,0
Khaled Ebraheim,1997-01-17,13.7719,Sharjah FC,UAE Pro League,-0.1194191217079432,0.2967974105914548,0.2038741814925205,0.1717386510370548,40.0,80.0,90.0,70.0,28,0
Miki Yamane,1993-12-22,35.7935,Los Angeles Galaxy,Major League Soccer,1.0502871544868564,-0.008667867822716,-0.0806352932357488,0.1707377952033336,97.2972972972973,48.64864864864865,45.94594594594595,67.56756756756756,31,1
Timo Hildmann,2004-10-01,8.2458,FSV Frankfurt,Regionalliga Südwest,0.5855735858929906,0.2395766325756786,-0.0702282293515068,0.1693638353719075,83.33333333333334,66.66666666666666,55.55555555555556,77.77777777777779,20,0
Salvatore Molina,1992-01-01,18.2661,FC Südtirol,Serie B,-0.2164964667591399,0.4664951547838867,0.1096088781140239,0.1692980059738431,37.5,87.5,68.75,78.125,33,0
Ravy Tsouka,1994-12-23,12.0854,UTA Arad,SuperLiga,-0.0076549386906343,0.3558794819180445,0.1009843637971849,0.1684697946419219,56.00000000000001,84.0,60.0,72.0,30,0
Enrico Delprato,1999-11-10,12.0701,Parma Calcio 1913,Serie A,0.2084471667909193,0.9283655902278576,-0.4405695367439287,0.1683610984031661,68.0,92.0,16.0,64.0,25,0
Tim Zeegers,2000-03-12,18.5748,MVV Maastricht,Keuken Kampioen Divisie,-0.0371645007421357,0.71261697434718,-0.1639181099872474,0.1682198913788244,46.42857142857143,92.85714285714286,50.0,67.85714285714286,25,0
Jokin Gabilondo,1999-04-09,11.3408,FC Málaga,LaLiga2,0.1165031046363006,-0.026514660963147,0.3421211275807769,0.1679749970015082,57.57575757575758,39.39393939393939,84.84848484848484,72.72727272727273,26,2
Augusto Schott,2000-01-17,12.198,CA Newell's Old Boys,Liga Profesional de Fútbol,-0.2236173591546538,0.5472650897328956,0.0440765234584579,0.1666537451318887,36.53846153846153,86.53846153846155,63.46153846153846,71.15384615384616,25,0
Kiko Femenía,1991-02-02,19.0185,FC Villarreal,LaLiga,0.8513230095669442,-0.1820710032828655,0.1325135925669949,0.1661708674195336,95.65217391304348,47.82608695652174,69.56521739130434,73.91304347826086,34,1
Matías Argüello,1996-08-13,13.6361,Tacuary Football Club,Primera División Apertura,0.5729170830717211,0.3151325721092893,-0.1316813269481967,0.1656232197259069,80.0,70.9090909090909,41.81818181818181,63.63636363636363,28,0
Malte Wengerowski,2001-04-07,19.8526,Blau-Weiß Lohne,Regionalliga Nord,0.0246586908911603,0.1047190009487124,0.2741157337365354,0.1649354686917224,42.10526315789473,63.1578947368421,73.68421052631578,68.42105263157895,24,0
Nana Antwi,2000-08-10,8.6896,FC Hermannstadt,SuperLiga,0.5724484596780975,-0.339199686147788,0.3758668979384691,0.1649099058562048,80.0,28.000000000000004,80.0,68.0,24,1
Marcin Dickenmann,2000-08-14,18.821,FC Aarau,Challenge League,-0.192353176861146,0.9926140182155676,-0.3224473720328805,0.1638429535884232,46.15384615384615,92.3076923076923,30.76923076923077,69.23076923076923,24,0
Matías Lazo,2003-07-11,11.2175,FBC Melgar,Liga 1 Apertura,0.2883383778100339,0.6254972713061617,-0.2509111147868003,0.1636817188651032,72.41379310344827,79.3103448275862,37.93103448275862,72.41379310344827,21,0
Linus Weik,2004-11-22,17.4861,SGV Freiberg,Regionalliga Südwest,-0.4698674068513498,0.183083483389091,0.4269140189009865,0.1622170463213559,22.22222222222222,61.111111111111114,88.88888888888889,72.22222222222221,20,2
Peter Ankersen,1990-09-22,17.178,FC Nordsjaelland,Superligaen,1.1829990789946998,-0.6137038991882244,0.310748829028976,0.1616404241461006,100.0,18.181818181818183,72.72727272727273,63.63636363636363,34,1
Nathan Mendes,2002-08-19,13.0004,Red Bull Bragantino,Campeonato Brasileiro Série A,0.3373524875353557,0.5664117045139381,-0.2336693409018077,0.1605633906811359,62.857142857142854,74.28571428571429,34.285714285714285,62.857142857142854,22,0
Hotaka Nakamura,1997-08-12,11.2055,FC Tokyo,J1 League,-0.0603168543284146,1.0642106983759687,-0.4442324144381192,0.1605057870687524,53.57142857142857,100.0,14.285714285714285,78.57142857142857,27,0
Giovanni Di Lorenzo,1993-08-04,20.6553,SSC Neapel,Serie A,0.7578214647363877,-0.1124235749554914,0.1059273798563434,0.15988336264821,92.0,52.0,72.0,60.0,31,1
Ximo Navarro,1990-01-23,21.0393,Deportivo La Coruna,LaLiga2,-0.0417069406787228,0.3016859755072702,0.1359162332873609,0.1584110082711124,48.48484848484848,78.78787878787878,60.60606060606061,69.6969696969697,35,0
Charlie Seaman,1999-09-30,11.4345,Maidstone United,National League South,-0.0008189354470106,0.0792893334817957,0.2905655848339703,0.158341992804513,58.333333333333336,58.333333333333336,83.33333333333334,70.83333333333334,25,2
Fabio Cariolato,2002-11-16,10.8575,Arzignano Valchiampo,Serie C - Girone A,-0.7163308658685824,0.1935629389817793,0.5195110721756346,0.1582608379489418,18.51851851851852,70.37037037037037,88.88888888888889,59.25925925925925,22,2
Zachary Brault-Guillard,1998-12-30,9.8887,FC Lugano,Super League,0.2992519776529114,-0.1870392497408031,0.3632975455890797,0.157870553636387,68.75,31.25,81.25,62.5,26,2
Nick Tsaroulla,1999-03-29,8.4738,Notts County,League Two,0.4119572200012227,-0.917046366978199,0.8799727729990651,0.1574129634074542,80.0,8.571428571428571,91.42857142857144,74.28571428571429,26,2
Luis Advíncula,1990-03-02,26.5467,CA Boca Juniors,Liga Profesional de Fútbol,0.6306170507471877,-1.0899825511243006,0.9160786054311828,0.1568648896999645,76.92307692307693,5.769230769230769,96.15384615384616,69.23076923076923,35,2
Fran Gámez,1991-07-27,22.2349,CD Eldense,LaLiga2,-0.4866404774944836,0.2709273853059438,0.3537098847171441,0.1566659374808984,30.303030303030305,72.72727272727273,87.87878787878788,66.66666666666666,33,0
Kai Pröger,1992-05-15,10.6411,SSV Jahn Regensburg,2. Bundesliga,-1.1755235948930556,1.060853497712006,0.0454912683729752,0.1566650759884297,10.526315789473683,94.73684210526316,57.89473684210527,73.68421052631578,33,0
Antonio Bosec,1997-08-28,17.1758,Slaven Belupo Koprivnica,1.HNL,-0.0441837517864265,0.2471508372448757,0.1750207931209099,0.1564253995828306,50.0,80.0,70.0,80.0,27,0
Fraser Aird,1995-02-02,23.2894,Cavalry FC,Canadian Premier League,1.3160067911430526,-0.7649388986845297,0.3565489961749417,0.1559197919677489,100.0,22.22222222222222,88.88888888888889,77.77777777777779,30,1
Eber Moreno,2002-01-11,11.9988,Deportivo Pereira,Liga Dimayor I,0.789380477290843,0.2074986523063985,-0.1665679218101603,0.1555450589508359,90.2439024390244,60.97560975609756,46.34146341463415,65.85365853658537,23,1
Eros Mancuso,1999-04-17,17.8352,Club Estudiantes de La Plata,Liga Profesional de Fútbol,0.4824824350591412,-0.1573413779300011,0.2520815920032641,0.1548637211377966,69.23076923076923,38.46153846153847,71.15384615384616,67.3076923076923,26,1
Sergey Petrov,1991-01-02,12.1934,FK Krasnodar,Premier Liga,0.352696994279726,0.4809743012507398,-0.1873639379350617,0.1545666322229263,78.125,84.375,34.375,59.375,34,0
John Mountney,1993-02-22,8.5136,Dundalk FC,Irish Premier Division,0.2922516504698052,0.3852749352726509,-0.0880864315754948,0.1536576632304161,66.66666666666666,73.33333333333333,73.33333333333333,80.0,32,0
Simon Straudi,1999-01-27,10.8683,SK Austria Klagenfurt,Bundesliga,0.0619530502239213,0.6201984326528518,-0.1724515677692422,0.1518568559771233,75.0,83.33333333333334,33.33333333333333,75.0,26,0
Mohamed Al-Thani,1997-02-10,13.015,Al-Shabab FC,Saudi Pro League,-0.8381593797311179,0.7638513880212313,0.1146547316965626,0.1513107391246605,22.22222222222222,88.88888888888889,72.22222222222221,77.77777777777779,28,0
Sander Amble Haugen,2000-07-12,27.786,Ranheim IL,OBOS-ligaen,0.6145158020880647,-0.2296030803072433,0.2413413183516238,0.1511456755683085,80.0,35.0,70.0,65.0,24,1
Cristopher Angulo,2000-10-09,10.1548,CD Macará,LigaPro Serie A Primera Etapa,-0.2316456657882593,0.8198832935624447,-0.1992949019433395,0.1509473137147009,40.0,90.0,45.0,70.0,24,0
Delvin Alfonzo,2000-09-04,31.534,Millonarios FC,Liga Dimayor I,0.2437600654213264,0.100077839975988,0.1480539820021801,0.1504035489768421,73.17073170731707,58.536585365853654,60.97560975609756,63.41463414634146,24,1
Gus Scott-Morriss,1997-05-08,33.86,Southend United,National League,0.0537455822361588,-0.466175595041309,0.6727869085264313,0.1503417670196677,48.64864864864865,27.027027027027028,89.1891891891892,64.86486486486487,28,2
Alexis Fernández,1996-08-16,17.6596,Tacuary Football Club,Primera División Apertura,0.0964678607840048,-0.0268339651039779,0.3115289630168132,0.1500897177279746,54.54545454545454,52.72727272727272,80.0,61.81818181818181,28,2
Taneli Hämäläinen,2001-04-16,12.474,Kuopion Palloseura,Veikkausliiga,0.6035052412304596,-0.1094706784305251,0.1498214609620964,0.1498059682283515,85.71428571428571,42.857142857142854,64.28571428571429,85.71428571428571,24,1
Will Spiers,,9.2274,Cardiff City U23,U23 Professional Development League,-0.1699975639412849,-0.0420640683428876,0.4390023148986444,0.1488291049961223,37.5,50.0,75.0,75.0,0,2
Javi Antón,2000-06-30,14.6085,CD Alcoyano,Primera Federación - Grupo II,-0.7837186440366333,0.6403453368813151,0.1807442112437074,0.1487120341608019,11.538461538461538,88.46153846153845,73.07692307692307,65.38461538461539,24,0
Reinhold Ranftl,1992-01-24,20.0,FK Austria Wien,Bundesliga,-0.0030890780033729,0.3111857147218492,0.0897828826790447,0.1486994817575427,66.66666666666666,75.0,66.66666666666666,66.66666666666666,33,0
Jonas Svensson,1993-03-06,20.0819,Besiktas JK,Süper Lig,0.7679226173877469,0.3790698497756654,-0.3074292545200271,0.14791580636502,86.36363636363636,81.81818181818183,27.27272727272727,72.72727272727273,32,0
Ali Majrashi,1999-10-01,18.2131,Al-Ahli SFC,Saudi Pro League,-0.9250406065254112,1.179445858923422,-0.1780135342437112,0.1476918389084454,16.666666666666664,100.0,61.111111111111114,72.22222222222221,25,0
Rafael Czulak,2008-12-16,13.4001,FC Schalke 04 U17,U17 DFB-Nachwuchsliga,0.5304262600774304,0.0539349934389739,0.0479887197295217,0.1465574235974117,80.0,60.0,60.0,71.42857142857143,16,1
Denzel Dumfries,1996-04-18,18.4706,Inter Mailand,Serie A,-0.6209438955154382,-0.4046373904968325,0.91570821079903,0.1462568290825844,28.000000000000004,28.000000000000004,96.0,56.00000000000001,29,2
Bryan Reynolds,2001-06-28,24.5637,KVC Westerlo,Jupiler Pro League,0.5018654663829908,0.0987459663067113,0.0240876197811768,0.1457736103854767,71.42857142857143,61.904761904761905,61.904761904761905,61.904761904761905,23,1
Joseph Ceesay,1998-06-03,9.7198,Cesena FC,Serie B,-0.5844868583183846,0.0642854745974919,0.5335302035379421,0.1456911360375192,15.625,68.75,96.875,75.0,26,2
